id,urlkey,article_title,image_url,image_alt,article_url,bw_ratio
497,"edu,stanford,cs)/people/mengqiu",Mengqiu Wang @ Stanford,https://cs.stanford.edu/people/mengqiu/MQW.jpg,Mengqiu Wang,https://cs.stanford.edu/people/mengqiu/,0.0020313942751615
498,"edu,stanford,cs)/people/micah-steven-siegel",Micah Steven Siegel | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/image/micahsiegel_0.jpg?h=69f2b9d0&itok=JrB4i1uE,,https://www.cs.stanford.edu/people/micah-steven-siegel,0.0083884297520661
499,"edu,stanford,cs)/people/nick-troccoli",Nick Troccoli | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/nick-troccoli1545118262214.jpg?h=50292e8e&itok=PM_woIOe,,https://www.cs.stanford.edu/people/nick-troccoli,0.0049793388429752
500,"edu,stanford,cs)/people/oyekunle-olukotun",Kunle Olukotun | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/kunle-olukotun1553893997357.jpg?h=8d5378fc&itok=yvzzypZe,,https://www.cs.stanford.edu/people/oyekunle-olukotun,0.0064669421487603
501,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,https://cs.stanford.edu/people/ranjaykrishna/densevid/logo.png,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.8931570597567424
502,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,https://cs.stanford.edu/people/ranjaykrishna/densevid/paper.jpg,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.9254940135621954
503,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,http://web.stanford.edu/~fren/Frederic.jpg,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.0676098121458641
504,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,http://vision.stanford.edu/img/juan.jpg,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,1.0
505,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,https://cs.stanford.edu/people/ranjaykrishna/densevid/model.png,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.4982960012026458
506,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,https://cs.stanford.edu/people/ranjaykrishna/densevid/pull_figure.png,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.7338132567601783
507,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,https://cs.stanford.edu/people/ranjaykrishna/densevid/prediction2.png,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.8507133333333333
508,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,https://cs.stanford.edu/people/ranjaykrishna/densevid/prediction1.png,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.1456848183902602
509,"edu,stanford,cs)/people/ranjaykrishna/densevid",Dense-Captioning Events in Videos,https://cs.stanford.edu/people/ranjaykrishna/densevid/prediction3.png,,https://cs.stanford.edu/people/ranjaykrishna/densevid/,0.8607950691284024
510,"edu,stanford,cs)/people/rika-antonova",Rika Antonova | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/rika-antonova1617409149368.jpg?h=1641edec&itok=TR4HQf-O,,https://www.cs.stanford.edu/people/rika-antonova,0.0183884297520661
511,"edu,stanford,cs)/people/ron-dror",Ron Dror | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/ron-dror1520301604203.jpg?h=3e18aca6&itok=fp5M6MAC,,https://www.cs.stanford.edu/people/ron-dror,0.2564669421487603
512,"edu,stanford,cs)/people/ron-fedkiw",Ron Fedkiw | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/ron-fedkiw1509536111047.jpg?h=e83d06f3&itok=Ry0iygUh,,https://www.cs.stanford.edu/people/ron-fedkiw,0.0296694214876033
513,"edu,stanford,cs)/people/scott-linderman",Scott W Linderman | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/scott-linderman1566256894676.jpg?h=49e88e7e&itok=rF-foyrN,,https://www.cs.stanford.edu/people/scott-linderman,4.132231404958678e-05
514,"edu,stanford,cs)/people/sean-szumlanski",Sean Szumlanski | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/sean-szumlanski1705560744465.jpg?h=1641edec&itok=g4bZ2MWJ,,https://www.cs.stanford.edu/people/sean-szumlanski,0.0262809917355371
515,"edu,stanford,cs)/people/shadjis/blas.html",BLAS Tutorial,https://cs.stanford.edu/people/shadjis/Optimizations.png,,https://cs.stanford.edu/people/shadjis/blas.html,0.9303201506591338
516,"edu,stanford,cs)/people/shadjis/blas.html",BLAS Tutorial,https://cs.stanford.edu/people/shadjis/VariousN.png,,https://cs.stanford.edu/people/shadjis/blas.html,0.8480540540540541
517,"edu,stanford,cs)/people/sharmar",No Title,https://cs.stanford.edu/people/sharmar/photo.png,,https://cs.stanford.edu/people/sharmar/,0.0003739339287512
518,"edu,stanford,cs)/people/surya-ganguli",Surya Ganguli | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/surya-ganguli1509542622426.jpg?h=5e2375fd&itok=UO0MwF51,,https://www.cs.stanford.edu/people/surya-ganguli,0.0002892561983471
519,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/stanford_logo_scaled.png,,https://cs.stanford.edu/people/theobalt/index.html,0.5175734834271419
520,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/mpc-logo.gif,mpii,https://cs.stanford.edu/people/theobalt/index.html,0.0
521,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/images/theobalt_s_cropped.jpg,Christian,https://cs.stanford.edu/people/theobalt/index.html,0.0008152173913043
522,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,http://www.mpi-inf.mpg.de/~theobalt/images/lidarboost.jpg,,https://cs.stanford.edu/people/theobalt/index.html,1.0
523,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/tof_calib.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.1479620256230171
524,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/tofsuperres.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.8188125
525,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/pcmv.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.009521484375
526,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/cvpr08b.png,,https://cs.stanford.edu/people/theobalt/index.html,0.8453776041666666
527,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/cvpr08a.png,,https://cs.stanford.edu/people/theobalt/index.html,0.6852604166666667
528,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/horsefine_four_1.png,,https://cs.stanford.edu/people/theobalt/index.html,0.799453125
529,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/icip07.png,,https://cs.stanford.edu/people/theobalt/index.html,0.0649698818293431
530,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/siggraph07.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.0365668402777777
531,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/sharing2.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.0015355805243445
532,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/encoding02.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.0060361299287823
533,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/confluent2.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.7720304766866372
534,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/thumbs/thumb_highspeed.jpg,,https://cs.stanford.edu/people/theobalt/index.html,3.3333333333333335e-05
535,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/thumbs/fvv_thumb.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.0426398210290827
536,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/thumbs/thumb_enh.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.578
537,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/images/img_vrst05.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.0164227642276422
538,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/images/img_cvmp05.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.1896825396825396
539,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/thumbs/thumb_skelet.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.6224583333333333
540,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/thumbs/thumb_vhtrack.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.2172888888888889
541,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/thumbs/thumb_volrec.jpg,,https://cs.stanford.edu/people/theobalt/index.html,0.17
542,"edu,stanford,cs)/people/theobalt/index.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/ball_blue.gif,,https://cs.stanford.edu/people/theobalt/index.html,0.5510204081632653
543,"edu,stanford,cs)/people/theobalt/myself.html",Christian Theobalt :: Stanford University,https://cs.stanford.edu/people/theobalt/3DTV_Logo.jpg,,https://cs.stanford.edu/people/theobalt/myself.html,0.2302604166666666
544,"edu,stanford,cs)/people/thomas-icard",Thomas Icard | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/thomas-icard1509512597783.jpg?h=1641edec&itok=RLTGwBru,,https://www.cs.stanford.edu/people/thomas-icard,0.0046487603305785
545,"edu,stanford,cs)/people/visiting-and-acting-faculty",Visiting and Acting Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/karl-broman1692050488821.jpg.png?itok=wZG6keNp,,https://www.cs.stanford.edu/people/visiting-and-acting-faculty,0.2353061224489795
546,"edu,stanford,cs)/people/visiting-and-acting-faculty",Visiting and Acting Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/bruno-felisberto-martins-ribeiro_profilephoto_0.jpg.png?itok=BGKyMNl9,,https://www.cs.stanford.edu/people/visiting-and-acting-faculty,0.2423979591836734
547,"edu,stanford,cs)/people/visiting-and-acting-faculty",Visiting and Acting Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/micahsiegel_0.jpg.png?itok=saHcvW9K,,https://www.cs.stanford.edu/people/visiting-and-acting-faculty,0.2372448979591837
548,"edu,stanford,cs)/people/yhr",Yusuf Roohani,https://cs.stanford.edu/people/yhr/Data/Stanford.jpg,,https://cs.stanford.edu/people/yhr/,0.0020771346769213
549,"edu,stanford,cs)/people/zakir-durumeric",Zakir Durumeric | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/zakir1625450158219.jpg?h=42e33853&itok=3eutKLHu,,https://www.cs.stanford.edu/people/zakir-durumeric,0.0001652892561983
550,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/breakpoint_2xl_2x/public/media/image/randi_top-banner_0.jpg?itok=mVlIs200,top banner,https://www.cs.stanford.edu/research-impact,0.0012460606060606
551,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/screenshot_2023-04-06_at_2.15.42_pm_0.png?itok=kE5H3lGk,Faculty Spotlight: Omar Reingold,https://www.cs.stanford.edu/research-impact,0.2678061224489796
552,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/soda_composite_0.jpg?h=c9a3a702&itok=MfU9zccp,Soda24 Best Paper Award winners,https://www.cs.stanford.edu/research-impact,0.0149451523545706
553,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/baron_1_0_0_0.jpg?h=0a4727b2&itok=Ade9pPcO,,https://www.cs.stanford.edu/research-impact,0.0
554,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/tfoe-percyliang_0.jpg1-ezgif.com-webp-to-jpg-converter_2.jpg?h=8068584d&itok=ZSSPBYSU,News,https://www.cs.stanford.edu/research-impact,0.0042626038781163
555,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/2023-04-12_mendel_mehran_ron_sanmi_diyi_collage_1.jpg?h=83ca9682&itok=-jclTuvd,"2023-04-12 collage of several Stanford computer science faculty Mendel Rosenblum, Mehran Sahami, Ron Dror, Sanmi Koyejo, and Diyi Yang.",https://www.cs.stanford.edu/research-impact,0.2515152354570637
556,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/2023-04-12_chris_chris_tatsu_kayvon_chelsea_collage_0.jpg?h=334c0df8&itok=8506Z63C,"23023-04-12 photo collage of several Stanford Computer Science faculty Chris Re, Chris Manning, Tatsu Hashimoto, Kayvon Fatahalian, and Chelsea Finn.",https://www.cs.stanford.edu/research-impact,0.1929329639889196
557,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/dsc01774.jpg?h=34bbd072&itok=0CbSw8o2,2023-04-17 Joseph Huang portrait,https://www.cs.stanford.edu/research-impact,0.0005113573407202
558,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/linx_inspire-cs_cohort_0.jpg?h=c9a3a702&itok=APOAU3ib,2023 LINX and INSPiRE-CS cohort,https://www.cs.stanford.edu/research-impact,0.0958703601108033
559,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/randi_curis2023_cohort_09122023_0.jpg?h=c9a3a702&itok=t-dRnYOv,CURIS 2023 cohort event montage,https://www.cs.stanford.edu/research-impact,0.093787811634349
560,"edu,stanford,cs)/research-impact",Research & Impact | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/breakpoint_2xl_2x/public/media/image/randi_bottome-banner_0.jpg?itok=yJQfuNlo,students collaborating,https://www.cs.stanford.edu/research-impact,0.0097565
561,"edu,stanford,cs)/research/independent-study-research",BS | Independent Study | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/responsive_large/public/media/image/research_course_flowchart_0.jpeg?itok=m8iIKLQm,,https://www.cs.stanford.edu/research/independent-study-research,1.0
562,"edu,stanford,cs)/student-services-overview/new-student-orientation",New Student Orientation | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/breakpoint_2xl_2x/public/media/image/130911-4245_1_0.png?itok=i8W7oIUr,,https://www.cs.stanford.edu/student-services-overview/new-student-orientation,0.0335603841145833
563,"edu,stanford,cs)/student-services-overview/new-student-orientation",New Student Orientation | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/pexels-andrea-piacquadio-3762803_0.jpg?h=f2fcf546&itok=bIHHpCrE,,https://www.cs.stanford.edu/student-services-overview/new-student-orientation,0.0055257617728531
564,"edu,stanford,cs)/student-services-overview/new-student-orientation",New Student Orientation | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/card_1900x950/public/media/image/190410-081_0.jpg?h=c6980913&itok=ZbEf5v-b,,https://www.cs.stanford.edu/student-services-overview/new-student-orientation,0.0526110803324099
565,"edu,stanford,cs)/~agusev",Andrey Gusev,https://cs.stanford.edu/~agusev/photo.jpg,,https://cs.stanford.edu/~agusev/,1.0
566,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/ashutosh_saxena_embodied_ai.jpg,,https://cs.stanford.edu/~asaxena/,0.4903246148035992
567,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/ashutosh.jpg,,https://cs.stanford.edu/~asaxena/,0.0001073417059864
568,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/Caspar-AI-Top-AI-100-CBInsights.png,,https://cs.stanford.edu/~asaxena/,0.5588201320132014
569,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/katapult_nasdaq_small.jpg,,https://cs.stanford.edu/~asaxena/,0.040265780730897
570,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/TorqueAGI-logo-square.png,,https://cs.stanford.edu/~asaxena/,0.8993333333333333
571,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/holopad_logo.jpg,,https://cs.stanford.edu/~asaxena/,0.2747319005986476
572,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/brain_graph.jpg,,https://cs.stanford.edu/~asaxena/,1.0
573,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/carcabin.jpg,,https://cs.stanford.edu/~asaxena/,0.0718301388489396
574,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/dishwashergrasping.jpg,,https://cs.stanford.edu/~asaxena/,0.2214583333333333
575,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/make3d_example_mesh.jpg,,https://cs.stanford.edu/~asaxena/,0.0892450142450142
576,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/team/yunjiang_small.jpg,Yun Jiang,https://cs.stanford.edu/~asaxena/,0.0691452991452991
577,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/team/Congcong_big.jpg,Congcong Li,https://cs.stanford.edu/~asaxena/,0.0037820512820512
578,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/team/pic6.jpg,Ashesh Jain,https://cs.stanford.edu/~asaxena/,0.0107905982905982
579,"edu,stanford,cs)/~asaxena","Ashutosh Saxena -- Microsoft and Sloan Fellow, Computer Science, Stanford University",https://cs.stanford.edu/~asaxena/images/team/wcx_2.jpg,Chenxia Wu,https://cs.stanford.edu/~asaxena/,0.0010897435897435
580,"edu,stanford,cs)/~chrismre",Homepage of Christopher Re (Chris Re),https://cs.stanford.edu/~chrismre/img/chrismre_headshot_lowres.jpg,,https://cs.stanford.edu/~chrismre/,0.0095608185634643
581,"edu,stanford,cs)/~chrismre",Homepage of Christopher Re (Chris Re),https://cs.stanford.edu/~chrismre/img/arrow_down.png,,https://cs.stanford.edu/~chrismre/,0.07275390625
582,"edu,stanford,cs)/~chrismre",Homepage of Christopher Re (Chris Re),https://cs.stanford.edu/~chrismre/img/arrow_up.png,,https://cs.stanford.edu/~chrismre/,0.0732421875
583,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/congyue_deng.jpg,profile photo,https://cs.stanford.edu/~congyue/,0.000136375427246
584,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/congyue_deng_portrait.jpg,profile photo,https://cs.stanford.edu/~congyue/,7.822222222222222e-05
585,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/feat_consensus.png,teaser_feat_consensus,https://cs.stanford.edu/~congyue/,0.4011934464610791
586,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/linerf.png,teaser_linerf,https://cs.stanford.edu/~congyue/,0.7825887029785215
587,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/sparse_dff.png,teaser_sparsedff,https://cs.stanford.edu/~congyue/,0.6900741073633883
588,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/donut.png,teaser_donut,https://cs.stanford.edu/~congyue/,0.2139857657747004
589,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/equivact.png,teaser_equivact,https://cs.stanford.edu/~congyue/,0.8584860279224956
590,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/sage.jpg,teaser_sage,https://cs.stanford.edu/~congyue/,0.7575722793263814
591,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/banana.png,teaser_banana,https://cs.stanford.edu/~congyue/,0.8483980062257924
592,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/nap.gif,teaser_nap,https://cs.stanford.edu/~congyue/,0.8505729166666667
593,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/efem.gif,teaser_efem,https://cs.stanford.edu/~congyue/,0.928134765625
594,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/nerdi.png,teaser_nerdi,https://cs.stanford.edu/~congyue/,0.742308863844045
595,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/progrip.PNG,teaser_progrip,https://cs.stanford.edu/~congyue/,0.7027847548871464
596,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/vector_neurons.PNG,teaser_vector_neurons,https://cs.stanford.edu/~congyue/,0.9229579762630428
597,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/adversarial_tradeoff.png,teaser_adversarial_tradeoff,https://cs.stanford.edu/~congyue/,0.8770201045953361
598,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/teasers/lofted_shapes.jpg,teaser_lofted_shapes,https://cs.stanford.edu/~congyue/,0.3251522904483431
599,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/stanford_logo.png,stanford_logo,https://cs.stanford.edu/~congyue/,0.7043586846302402
600,"edu,stanford,cs)/~congyue",Congyue Deng,https://cs.stanford.edu/~congyue/images/tsinghua_logo.png,tsinghua_logo,https://cs.stanford.edu/~congyue/,0.8069665477776113
601,"edu,stanford,cs)/~dkogan",Dima Kogan,https://cs.stanford.edu/~dkogan/images/photo.jpg,,https://cs.stanford.edu/~dkogan/,0.0224953808683967
602,"edu,stanford,cs)/~eix",Sang Michael Xie,https://cs.stanford.edu/~eix/pp_2.JPG,Image could not be loaded.,https://cs.stanford.edu/~eix/,0.1158985546768475
603,"edu,stanford,cs)/~eix",Sang Michael Xie,https://cs.stanford.edu/~eix/Twitter_Social_Icon_Circle_Color.png,Image could not be loaded.,https://cs.stanford.edu/~eix/,0.375525
604,"edu,stanford,cs)/~haotianz/vid2player",Vid2Player: Controllable Video Sprites that Behave and Appear like Professional Tennis Players,https://cs.stanford.edu/~haotianz/vid2player/data/vid2player_teaser.png,,https://cs.stanford.edu/~haotianz/vid2player/,0.0663666511157109
605,"edu,stanford,cs)/~jjthomas",No Title,https://cs.stanford.edu/~jjthomas/jjthomas.jpg,,https://cs.stanford.edu/~jjthomas/,2.8404249275691645e-06
606,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/winstein-photo2.jpeg,,https://cs.stanford.edu/~keithw/,0.393921139101862
607,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/winstein-photo3.jpeg,,https://cs.stanford.edu/~keithw/,0.0089033406352683
608,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/email.svg,,https://cs.stanford.edu/~keithw/,1.0
609,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/stipple-small.png,,https://cs.stanford.edu/~keithw/,0.0
610,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/nsdi24-sidekick.svg,,https://cs.stanford.edu/~keithw/,0.8675634350746124
611,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/act1scene1.svg,,https://cs.stanford.edu/~keithw/,1.0
612,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/quack.svg,,https://cs.stanford.edu/~keithw/,0.7801788375558867
613,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/luke-scope.png,,https://cs.stanford.edu/~keithw/,0.8423958333333333
614,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/colleen-radar.svg,,https://cs.stanford.edu/~keithw/,0.9034448256146368
615,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/bola-slow-links.svg,,https://cs.stanford.edu/~keithw/,0.9666257616790792
